id,label
647,0.000394
964,0.106895
3897,0.962864
11829,0.996781
7620,0.056302
10932,0.999980
5306,0.999449
7174,0.000366
431,0.998957
10163,0.999998
10352,0.999900
4034,0.000187
4215,0.997992
11582,0.000024
8886,0.000050
5215,0.997564
8579,0.999997
2594,0.999464
9825,0.020601
3956,0.977024
6954,0.000031
10793,0.000854
4521,0.001941
729,0.000265
1571,0.780750
3885,0.000090
7152,0.000448
11560,0.000052
9858,0.993580
11606,0.001576
11596,0.000036
8186,0.000305
579,0.000024
6088,0.999912
1325,0.005037
9532,0.002034
11620,0.000067
9692,0.000007
3323,0.998711
10006,0.000112
4697,0.000059
9246,0.999552
7654,0.993406
3970,0.117140
10897,0.013574
1771,0.022164
8979,0.000024
5023,0.000176
4338,0.998933
4101,0.000347
2463,0.003369
11777,0.000392
1880,0.000356
4393,0.996704
4973,0.999287
3150,0.764463
9013,0.789086
3811,0.980321
5279,0.924714
1473,0.000090
6754,0.999974
9050,0.000124
10176,0.999285
2600,0.251645
82,0.000240
10114,0.003022
1892,0.990071
7196,0.000035
5764,0.000022
10663,0.989822
2570,0.690534
1282,0.002169
6832,0.927017
4288,0.001064
8512,0.927657
9951,0.000028
4337,0.000354
3779,0.000006
4748,0.401242
3731,0.000017
10702,0.967698
9375,0.999765
8672,0.998865
3188,0.000661
1162,0.038567
9170,0.999444
10600,0.998439
5677,0.999898
9643,0.998282
9481,0.996662
9651,0.999911
6124,0.000156
6567,0.999999
6390,0.001458
9274,0.987939
5775,0.000320
9887,0.999979
1180,0.999926
4270,0.000318
6179,0.000222
9339,0.000974
3307,0.000526
2375,0.000090
7856,0.998444
2199,0.375477
1119,0.000112
12300,0.999446
8986,0.020199
10913,0.099061
4570,0.279054
5317,0.999492
9709,0.027685
755,0.000257
1960,0.000003
6976,0.051464
8641,0.000704
1121,0.999420
7385,0.001244
9656,0.000149
8887,0.001943
2797,0.677048
11218,0.996658
10325,0.000380
627,0.002503
9755,0.000102
10954,0.936231
9358,0.999734
5584,0.996920
1852,0.000785
2046,0.938420
11455,0.000548
12441,0.000887
3276,0.833045
11706,0.999887
752,0.999612
12466,0.000104
6905,0.000963
643,0.999988
3782,0.116923
6425,0.000528
9883,0.000437
11164,0.999474
3932,0.000053
9603,0.002190
12167,0.999991
10667,0.999986
5487,0.999926
12063,0.001467
9843,0.999936
8372,0.000940
887,0.999850
6751,0.999949
2634,0.999848
5018,0.007781
7759,0.259107
3108,0.000420
5285,0.000013
12355,0.002069
4821,0.997473
5181,0.000091
7825,0.000058
7703,0.000303
9601,0.002348
3427,0.968020
4609,0.019281
7365,0.971013
4410,0.999789
5180,0.997836
794,0.669834
281,0.661941
8800,0.999400
6427,0.002166
11168,0.001303
2706,0.002521
12273,0.096688
8855,0.999970
394,0.999654
2158,0.958987
6914,0.901605
1676,0.981030
762,0.001911
5263,0.000071
6584,0.000045
7474,0.048354
536,0.080742
1588,0.000236
6599,0.999933
11770,0.996166
1031,0.002417
711,0.001721
8141,0.000057
6262,0.000100
2823,0.000058
3519,0.992339
8643,0.522814
3654,0.309140
11499,0.001047
6791,0.041327
1454,0.001488
7291,0.994782
9588,0.000387
2230,0.778695
9600,0.001511
10837,0.058767
7652,0.999788
3619,0.004910
10086,0.999825
140,0.000094
9981,0.002694
4009,0.996204
2788,0.999305
6909,0.255554
10440,0.000505
5667,0.824194
10723,0.997690
3706,0.999881
11,0.000321
7505,0.996728
7978,0.000468
2409,0.999321
8521,0.003357
9634,0.841560
4475,0.000714
6423,0.000207
8212,0.860412
10395,0.998171
10959,0.617846
7870,0.044635
6430,0.000009
6941,0.742573
5085,0.001569
1177,0.001059
12116,0.020466
4740,0.001427
4007,0.076765
12494,0.999900
10609,0.513112
4663,0.008922
1830,0.000090
9207,0.999703
8670,0.999788
2155,0.209486
6726,0.000456
3933,0.907063
4989,0.927661
3996,0.995575
1453,0.000135
7254,0.314545
2597,0.000069
1818,0.000341
6014,0.001233
9558,0.053755
7421,0.974484
2353,0.003750
12386,0.998899
7574,0.417864
3438,0.000341
989,0.482683
458,0.030321
11723,0.988120
1592,0.020087
2862,0.037393
11049,0.023608
11877,0.976331
9065,0.001184
1369,0.132404
10762,0.001148
511,0.933571
12309,0.000687
6141,0.871546
5964,0.001734
10488,0.921457
4649,0.994422
8346,0.998354
3876,0.000066
7940,0.000158
1210,0.998908
528,0.999740
11910,0.996485
1095,0.997103
8695,0.999523
10915,0.000155
6395,0.999694
2549,0.000410
2728,0.000403
11246,0.021049
10571,0.999849
8552,0.004889
4508,0.000197
4053,0.999732
9345,0.972317
11118,0.001728
3180,0.000422
450,0.999738
217,0.996345
9553,0.010908
289,0.999301
11464,0.986160
2416,0.996172
8598,0.000153
10687,0.000191
5071,0.999301
6994,0.999320
10788,0.978960
11580,0.933619
9655,0.999893
2318,0.046205
10409,0.722870
9621,0.000299
3327,0.998877
2499,0.000013
5804,0.937526
3677,0.956990
12372,0.460888
131,0.996871
2374,0.995818
587,0.000151
8828,0.980625
6962,0.249343
1377,0.995504
10781,0.019120
2630,0.000104
8045,0.997989
889,0.000058
4092,0.999884
1650,0.015854
5283,0.012569
2222,0.999728
5718,0.994298
2944,0.000166
7495,0.001684
1161,0.008716
5719,0.000307
7383,0.009988
4513,0.056072
12146,0.999564
11484,0.027123
9849,0.999972
5835,0.000528
5955,0.968204
8240,0.923116
11074,0.000223
4424,0.995157
2644,0.972105
423,0.999537
11397,0.000315
10101,0.996465
8869,0.947543
7268,0.041630
2,0.999668
6357,0.661901
2958,0.199009
6476,0.999550
2946,0.985527
6787,0.579348
74,0.998858
9461,0.001136
8270,0.027394
5182,0.000343
6203,0.999234
498,0.906316
3708,0.990104
8517,0.001551
786,0.997259
7028,0.000009
8544,0.926315
6907,0.999978
1675,0.002028
2281,0.999303
5463,0.998148
5401,0.000262
6382,0.000094
10061,0.000217
2633,0.028665
2488,0.000649
1802,0.000024
1319,0.029655
3506,0.864346
980,0.999725
5820,0.999951
8467,0.999916
531,0.931067
3777,0.014753
78,0.998693
8632,0.982809
6605,0.001395
9682,0.000092
11559,0.000451
7244,0.003238
3246,0.000498
9001,0.947725
9276,0.000088
9445,0.985878
3282,0.000515
9936,0.001001
824,0.000081
7460,0.000247
3326,0.000302
3415,0.000333
2548,0.173899
11693,0.000298
4890,0.989887
4962,0.998067
11856,0.000258
4094,0.000416
5168,0.649534
7859,0.000256
5319,0.006308
10235,0.000010
5813,0.865806
10187,0.986957
11305,0.987075
7376,0.008375
3036,0.000009
1645,0.999902
625,0.000149
10044,0.000071
11563,0.000081
12004,0.001106
6354,0.963281
6210,0.006781
4974,0.999397
1112,0.000453
5400,0.508629
1010,0.999216
5840,0.001945
5458,0.990075
11994,0.009102
6322,0.613546
10215,0.000066
3340,0.999817
239,0.000147
12095,0.001627
1938,0.811108
5847,0.000159
1110,0.004271
5370,0.999799
10877,0.000936
1740,0.002348
11014,0.855121
3538,0.976000
6559,0.014605
510,0.398191
9757,0.000854
2604,0.001749
8692,0.000018
8832,0.000406
3067,0.000241
11898,0.000681
11887,0.000205
1729,0.004114
11071,0.999655
11899,0.000498
11100,0.994594
4887,0.958944
11151,0.999747
2709,0.998706
4227,0.012172
2146,0.999938
12257,0.000667
258,0.998718
1365,0.000997
10833,0.172131
6224,0.985380
1311,0.001207
6746,0.013011
11146,0.514565
11759,0.994081
1306,0.999840
12307,0.481047
2668,0.004321
3574,0.948584
328,0.999923
11340,0.995885
4374,0.000178
4883,0.702059
11901,0.679819
10782,0.862872
2129,0.930576
9031,0.998740
10338,0.007452
4308,0.002012
6555,0.007917
2429,0.050744
3647,0.000660
4361,0.000490
1954,0.999660
3005,0.007413
7262,0.007111
3237,0.999797
5252,0.000010
11428,0.999691
2299,0.008067
11679,0.000223
5388,0.905631
8897,0.983021
11133,0.905765
11697,0.999634
10914,0.999182
7622,0.994809
9486,0.000033
12149,0.999992
3555,0.000173
8030,0.000272
274,0.000518
7603,0.999059
1428,0.990342
12313,0.998983
8458,0.024591
1547,0.495688
10184,0.000246
8089,0.077231
10147,0.999477
1374,0.005504
7100,0.016687
4790,0.999683
10916,0.994464
9363,0.000443
8752,0.000431
7906,0.990980
2365,0.993622
9644,0.001088
9960,0.330508
5453,0.002130
2258,0.966790
9938,0.715444
8934,0.000156
1373,0.999981
8294,0.000054
4607,0.110330
9082,0.568528
996,0.000778
894,0.001191
2204,0.716321
1342,0.999904
83,0.999982
9100,0.007698
10087,0.996138
986,0.000753
143,0.988470
8663,0.986488
12219,0.465069
1376,0.999424
3945,0.986213
9878,0.000195
2506,0.999240
3843,0.007441
442,0.000231
4362,0.999811
11389,0.003869
6514,0.883459
9314,0.000208
8318,0.000171
195,0.990754
6953,0.984687
4881,0.003613
1980,0.999121
8496,0.657435
8804,0.995617
1334,0.799182
11615,0.001726
10013,0.002440
12157,0.946825
12322,0.311327
6535,0.000588
1781,0.989609
8514,0.000879
194,0.000075
925,0.000021
583,0.003890
9984,0.999401
2917,0.000044
6635,0.992381
1439,0.003533
6984,0.999006
1891,0.999302
788,0.010480
6250,0.000378
352,0.991443
12399,0.000791
2184,0.982809
12454,0.093807
3161,0.000484
7326,0.985367
11883,0.873121
1364,0.000194
10911,0.843067
4219,0.999753
9567,0.999873
3143,0.999848
9708,0.999924
456,0.002574
11353,0.000082
8051,0.995575
9879,0.018987
10988,0.004911
8193,0.990031
6185,0.000407
4602,0.941995
2157,0.999600
9767,0.000094
6765,0.000965
8965,0.999332
8878,0.995802
1621,0.802553
2441,0.005506
73,0.999713
973,0.003452
2828,0.000100
1857,0.004656
4950,0.995364
11989,0.000267
9674,0.999994
944,0.947924
2918,0.007071
2307,0.000021
2843,0.982707
11253,0.999912
7313,0.000002
7085,0.051730
10919,0.960274
10094,0.995102
8170,0.000162
5203,0.900099
4266,0.274433
1948,0.999961
4786,0.508377
826,0.998390
10263,0.999871
6483,0.001724
2391,0.994966
12321,0.952681
277,0.959430
8763,0.006866
8431,0.000337
8484,0.002881
6251,0.003255
8738,0.032314
7451,0.492030
1923,0.000039
11452,0.034805
3388,0.000284
4280,0.002297
6002,0.000051
3124,0.988846
10910,0.002343
12347,0.001365
6336,0.000351
4303,0.883472
3042,0.000056
6097,0.011498
6299,0.000812
7791,0.011543
5251,0.998329
918,0.999246
1719,0.978863
5818,0.000040
4025,0.996901
4755,0.999979
11853,0.000065
3278,0.000243
44,0.936900
3605,0.000522
6413,0.001977
3536,0.950101
10001,0.000051
11637,0.001237
6611,0.991740
1728,0.850799
6019,0.999059
4293,0.000752
1075,0.751784
3232,0.000204
5706,0.998532
3333,0.009340
298,0.974000
9547,0.561803
2804,0.979897
6479,0.000259
8542,0.999753
3784,0.999955
4122,0.956088
6,0.000086
783,0.983070
8090,0.000750
6304,0.001800
12252,0.000124
11937,0.000078
1564,0.999876
10557,0.002108
3725,0.000053
11362,0.000254
6280,0.995230
2186,0.993464
11429,0.999955
7523,0.999295
10747,0.064261
2082,0.560473
9407,0.972666
9382,0.000116
491,0.995937
10805,0.177778
9807,0.999852
3993,0.000918
3386,0.000199
10875,0.997156
8390,0.052361
7928,0.996775
5580,0.997752
7770,0.050475
7247,0.740744
11425,0.924634
457,0.763086
7191,0.000042
854,0.983082
12161,0.000012
12331,0.000719
1616,0.005892
6698,0.000115
6496,0.002424
4141,0.482545
9714,0.978914
3433,0.995984
213,0.006933
10889,0.003529
9596,0.570670
9283,0.000808
7169,0.999254
2697,0.998685
5135,0.993583
4927,0.306872
6282,0.041486
11404,0.000238
11729,0.998540
970,0.996747
12123,0.000683
2118,0.000824
4654,0.999637
7287,0.000526
6650,0.035714
3481,0.165169
10217,0.612119
4531,0.999581
6187,0.986693
1049,0.000751
4667,0.997220
7206,0.999997
7516,0.991077
12035,0.447474
315,0.986319
5332,0.987101
2845,0.999531
11728,0.000386
10963,0.999739
9035,0.001718
11654,0.998679
4290,0.998880
2097,0.014362
3541,0.000019
2343,0.000115
5529,0.000049
951,0.000358
3471,0.996459
5429,0.000064
6781,0.000313
7486,0.004790
1579,0.000640
9121,0.000035
4118,0.591047
6171,0.000362
11932,0.999380
6530,0.924514
5975,0.999746
7960,0.401383
5671,0.001456
5105,0.001298
1399,0.996707
361,0.637933
4757,0.999651
1494,0.000040
521,0.338841
9983,0.000618
10402,0.001397
572,0.021353
5380,0.999800
10122,0.000608
10701,0.984604
2784,0.000691
7076,0.997857
9286,0.237027
1537,0.999728
2338,0.001669
2266,0.000059
11600,0.882888
9833,0.999849
6300,0.000020
2227,0.050566
8961,0.999830
2178,0.554045
2581,0.997966
6755,0.000114
6351,0.990521
4274,0.994257
286,0.998904
1250,0.986900
10625,0.997573
9794,0.000004
6055,0.998502
1877,0.996658
11552,0.999604
6915,0.000082
4879,0.996321
11953,0.999602
967,0.000027
9705,0.009296
55,0.000454
10681,0.000091
1378,0.932530
3225,0.000307
11306,0.995520
9922,0.051036
3661,0.989293
4000,0.000152
9099,0.999780
11762,0.997325
1790,0.003358
1190,0.006260
12148,0.004099
420,0.999167
688,0.999379
4033,0.999201
7255,0.843887
4175,0.999889
6047,0.998978
11416,0.999822
9867,0.999998
7014,0.000143
5848,0.742342
10202,0.998714
1249,0.000842
9266,0.977631
4678,0.000289
9902,0.000091
8068,0.933460
7469,0.947045
11465,0.015616
5160,0.018116
6328,0.019036
2533,0.999781
8356,0.000043
4889,0.998392
4942,0.999711
1256,0.005638
7261,0.999953
10515,0.004870
7101,0.007699
8655,0.025060
816,0.993559
10309,0.000032
3537,0.147074
1636,0.040541
1350,0.999076
10208,0.999979
2336,0.997046
11974,0.000264
10128,0.045417
5961,0.003451
8268,0.000734
278,0.000202
6148,0.999684
3212,0.999705
2982,0.999608
8397,0.037131
9845,0.001961
2811,0.002840
7944,0.000934
2726,0.012523
7699,0.004109
9684,0.999888
8691,0.845707
12031,0.001249
5573,0.992259
1559,0.000082
4512,0.989178
6129,0.003303
3054,0.000130
11033,0.728852
12418,0.000009
7655,0.006480
5553,0.059777
5885,0.000242
2276,0.998498
4778,0.718561
8375,0.893691
9931,0.998428
3384,0.656699
7146,0.000235
4822,0.686532
10500,0.999951
9737,0.000690
9261,0.037452
843,0.002436
9093,0.964738
11840,0.996934
3853,0.005873
4550,0.000176
5345,0.000095
2997,0.003329
8369,0.994754
732,0.992656
2498,0.998711
380,0.098627
633,0.997098
2735,0.002360
10268,0.999298
4194,0.999946
2704,0.999805
7641,0.996540
10490,0.992229
8787,0.000375
3838,0.693812
9439,0.000427
11861,0.996372
12385,0.994554
9328,0.000624
12339,0.002366
1446,0.002142
12142,0.001424
6833,0.089762
6849,0.945484
11605,0.135772
340,0.000033
4076,0.002144
4934,0.002099
1556,0.005549
8996,0.058516
10314,0.000318
681,0.989270
2693,0.000330
12111,0.999319
6471,0.001453
9639,0.995170
7737,0.759545
9312,0.998652
1291,0.032860
10353,0.000088
1312,0.988519
5290,0.002342
4795,0.084206
4583,0.000249
1100,0.997878
8724,0.001032
7045,0.001693
12427,0.990189
11501,0.008815
10957,0.977632
8744,0.000040
17,0.424519
7758,0.999984
6324,0.000404
2539,0.775862
6681,0.001236
10066,0.001528
6824,0.998455
1721,0.000164
9930,0.011710
8444,0.999102
344,0.620558
10876,0.998867
11514,0.858613
5075,0.000158
11128,0.845236
8154,0.000258
8889,0.939247
5187,0.997741
11002,0.994572
10049,0.000723
9149,0.000263
2280,0.997674
3716,0.999056
8228,0.999226
1339,0.001924
10107,0.002441
7368,0.997177
1649,0.003015
12069,0.000098
2379,0.000316
10472,0.000350
11738,0.000292
336,0.003214
5383,0.963195
3616,0.008539
8937,0.000157
6064,0.997226
1039,0.000039
10716,0.000302
8901,0.999907
2618,0.008915
10971,0.000261
5036,0.441110
10740,0.000160
11761,0.998048
7631,0.994633
10520,0.981977
11814,0.996068
7887,0.962481
6505,0.007012
1527,0.000868
3857,0.000315
11029,0.075379
8900,0.000145
2755,0.979775
6538,0.000496
3977,0.000313
823,0.997683
1116,0.974629
7735,0.999909
12194,0.000105
12493,0.997828
9243,0.000017
4999,0.999967
7404,0.996616
775,0.000168
7422,0.258422
3128,0.999287
6762,0.000190
7263,0.009562
7253,0.000545
789,0.997895
499,0.998571
6880,0.001991
5501,0.997781
10329,0.999761
1868,0.000700
10143,0.907701
7948,0.000324
11804,0.995410
9537,0.983503
302,0.000211
1296,0.001081
2131,0.000101
317,0.998372
1946,0.000044
1322,0.000258
8406,0.003852
9401,0.997261
11924,0.000064
5059,0.002717
2214,0.995127
3825,0.000078
6120,0.997806
2615,0.028120
10556,0.999074
6272,0.000137
7374,0.999702
10458,0.999881
10076,0.011414
12450,0.001742
3962,0.999943
11962,0.001300
6453,0.999472
4371,0.000629
1247,0.000356
6982,0.826882
4050,0.998262
7321,0.999689
4099,0.999457
10267,0.000361
9650,0.000664
4336,0.997039
7235,0.000086
4679,0.999517
4097,0.000050
4792,0.990922
1554,0.990108
11388,0.000214
11540,0.000795
5832,0.000241
530,0.000187
12424,0.000674
9360,0.997854
6451,0.004082
10251,0.823810
6893,0.000127
229,0.998470
2100,0.000064
10981,0.133033
6648,0.915857
4342,0.804772
3444,0.001575
1631,0.001234
3428,0.001606
9707,0.999132
10906,0.000316
4586,0.991741
12213,0.999684
4294,0.996251
4578,0.997170
5561,0.998465
2444,0.999528
9385,0.000046
3851,0.000300
9901,0.000082
8837,0.996962
6856,0.997805
9366,0.999294
11418,0.003617
11057,0.997593
11202,0.842708
6478,0.974875
9315,0.992720
3771,0.890487
10380,0.756908
5715,0.998296
8408,0.000014
3178,0.998990
5588,0.830155
2360,0.000117
9088,0.147858
6410,0.000499
7716,0.753315
2314,0.047510
7032,0.004477
10279,0.998850
4573,0.492850
8652,0.001490
9860,0.000162
2303,0.000764
3845,0.010966
6979,0.000411
137,0.999269
2962,0.000165
314,0.001001
8462,0.003793
10048,0.999898
8972,0.006850
827,0.000231
9270,0.199370
3083,0.998502
4707,0.008082
5284,0.000961
12249,0.999999
167,0.965627
11031,0.000057
10382,0.000217
6630,0.040161
8519,0.095598
9010,0.000134
6977,0.001482
10060,0.997031
1089,0.999883
2908,0.001057
7999,0.037508
5004,0.999927
8583,0.999224
6078,0.999838
12265,0.025330
3685,0.457673
4113,0.511048
7873,0.998944
8191,0.798204
2154,0.999368
5343,0.998793
5066,0.879487
907,0.984821
6352,0.000023
10498,0.000029
4804,0.971082
591,0.999713
11652,0.001089
8451,0.001274
11539,0.999627
10978,0.000354
6208,0.998703
11157,0.077046
6876,0.857515
10167,0.999239
11101,0.996403
9376,0.000194
11320,0.996108
5051,0.000488
12118,0.000085
9487,0.003599
5865,0.000012
9210,0.000104
4127,0.001333
59,0.948327
5351,0.997593
3147,0.994935
5143,0.929138
7457,0.912061
7658,0.999490
5281,0.116561
481,0.998986
4884,0.000134
12175,0.998207
6481,0.983712
699,0.000027
2580,0.003115
5063,0.869275
6773,0.991565
4808,0.999862
1907,0.000866
7612,0.997275
8199,0.983363
4891,0.005861
7596,0.967812
11519,0.718740
1337,0.000642
1530,0.999512
11317,0.000136
6632,0.726742
5191,0.883061
6164,0.000533
1408,0.000329
6253,0.999966
215,0.987766
8476,0.999988
3204,0.991329
2292,0.000155
5127,0.993780
5558,0.669630
8447,0.002527
7476,0.000281
9066,0.981287
5057,0.000148
11382,0.617903
2304,0.999762
759,0.002181
4759,0.075160
5407,0.999719
6105,0.999716
7200,0.995546
9939,0.338576
2065,0.943531
9614,0.526193
11598,0.539335
2577,0.998296
6490,0.000041
9774,0.999804
1509,0.996988
5968,0.794666
2586,0.000346
3545,0.000450
932,0.000132
5623,0.000448
3591,0.000554
7201,0.000145
6652,0.999966
6350,0.000808
6993,0.158444
2851,0.001545
11724,0.010662
10142,0.802629
3829,0.999999
3087,0.000191
6038,0.999991
2517,0.000016
10974,0.998674
2020,0.000968
8813,0.008093
6724,0.009953
5774,0.001941
11284,0.997900
11485,0.000107
198,0.000088
12434,0.942402
303,0.000002
12065,0.000029
1656,0.001429
2148,0.467153
2369,0.002175
7037,0.604424
4987,0.000214
8571,0.027732
1125,0.000051
10300,0.998478
2070,0.756760
1759,0.999364
11510,0.999382
8213,0.994336
1081,0.980788
5411,0.701293
8308,0.060688
7130,0.945921
8013,0.000836
3563,0.999827
7424,0.000054
10691,0.000081
6420,0.999675
10330,0.062252
8409,0.000324
1283,0.988793
3650,0.991625
1799,0.000425
10666,0.999387
1765,0.000069
9661,0.985919
6789,0.000008
3175,0.000645
4210,0.999927
1188,0.909977
3724,0.007268
6407,0.000405
12268,0.999976
4278,0.000213
1890,0.011975
7140,0.000248
963,0.997443
8335,0.997575
9399,0.000019
6678,0.000060
3746,0.000270
11951,0.987327
9971,0.000060
5839,0.852103
1170,0.994826
1330,0.000074
2075,0.000029
7052,0.995752
4914,0.001805
4700,0.999779
12448,0.999571
6964,0.013675
12453,0.072719
8276,0.998748
890,0.012338
11714,0.659279
11401,0.000280
6415,0.939519
2464,0.993307
1958,0.000093
2084,0.999530
8257,0.005030
6617,0.000037
5361,0.999264
9947,0.999987
6252,0.001322
9780,0.000102
3759,0.000594
4235,0.976923
7997,0.000286
10710,0.764484
4765,0.999999
6503,0.999791
2816,0.001577
6335,0.000617
4300,0.999567
9277,0.999627
8478,0.969181
5072,0.999537
10985,0.984920
52,0.000385
12037,0.913961
2677,0.071495
6118,0.572057
245,0.998878
4907,0.000029
7786,0.000440
10091,0.001255
8584,0.027845
7472,0.004315
1612,0.999562
7355,0.000102
9070,0.000520
3302,0.999170
8612,0.998127
2057,0.450852
9336,0.991915
10034,0.970753
7690,0.000059
2249,0.813259
11913,0.012046
12496,0.000008
9285,0.999646
6027,0.996681
2767,0.999308
4652,0.157460
4924,0.013971
2842,0.358990
9071,0.039145
11384,0.001234
3935,0.017253
6860,0.000177
8144,0.001162
1924,0.000554
6035,0.001236
7877,0.000261
3966,0.960798
6865,0.000166
7512,0.002265
8523,0.000106
2243,0.009276
4830,0.001267
7926,0.001160
4468,0.909023
9321,0.999818
11658,0.009926
9695,0.999656
4126,0.999131
2583,0.992388
6892,0.133853
1261,0.999884
75,0.047187
1141,0.000121
4324,0.002799
7985,0.976441
3080,0.000023
8498,0.000135
9694,0.816536
10360,0.000540
4182,0.001995
6960,0.000168
10767,0.999990
5908,0.997688
9166,0.000270
11894,0.966933
6741,0.998313
10159,0.977859
10853,0.999140
7728,0.999866
7593,0.004335
1085,0.046452
3666,0.000075
3985,0.999870
2370,0.008401
4315,0.855527
4992,0.977978
3106,0.000066
2854,0.000048
6167,0.029967
8806,0.046090
9742,0.994301
5615,0.002192
4522,0.011567
9945,0.012297
4188,0.000122
9108,0.999763
4423,0.000320
11498,0.000698
5981,0.000159
1623,0.000074
6317,0.951378
11175,0.969088
10474,0.995569
4060,0.000021
4899,0.000059
3266,0.000275
4828,0.999827
8094,0.000523
4433,0.000222
7823,0.999974
1580,0.944045
9337,0.000076
9193,0.999204
12310,0.001627
3596,0.928616
7266,0.000040
192,0.031255
164,0.986696
12353,0.004970
10465,0.999859
1918,0.000037
4596,0.998654
6015,0.005904
6522,0.001631
11760,0.999385
7039,0.003507
10356,0.000774
1678,0.979837
5240,0.000303
12041,0.025681
11171,0.000147
9805,0.000166
4501,0.994571
162,0.001847
12477,0.999831
7219,0.999186
5336,0.899129
4312,0.001168
5473,0.163149
10495,0.000313
4466,0.995568
11370,0.998816
6249,0.998976
5198,0.991834
9859,0.997676
7840,0.349995
7623,0.474591
9410,0.999834
1117,0.002638
10117,0.000157
3176,0.999992
11584,0.999052
10308,0.000042
12067,0.000049
12231,0.002050
12440,0.997683
4878,0.002771
2724,0.904755
10054,0.000341
6455,0.973368
8130,0.000523
25,0.010726
9937,0.984988
5833,0.583553
6720,0.999496
1207,0.977820
4554,0.996953
5708,0.746083
4416,0.976964
294,0.070612
3903,0.000172
6189,0.000122
1963,0.000471
831,0.000136
9241,0.999919
6719,0.268189
10972,0.018961
5021,0.995909
3334,0.999955
3200,0.999869
6058,0.000237
3824,0.476962
1749,0.001636
10442,0.962393
4277,0.000237
8793,0.997105
1443,0.848048
11169,0.995864
2423,0.028519
4091,0.828726
8190,0.919803
12442,0.003351
9418,0.000268
8564,0.964754
8510,0.749114
9191,0.998670
9205,0.000424
3597,0.000011
11096,0.371749
721,0.000397
249,0.000154
8349,0.000304
11141,0.994381
9957,0.000003
6529,0.863974
6585,0.999685
10198,0.008852
8207,0.997369
1379,0.000107
4286,0.002292
9255,0.998845
614,0.000549
4366,0.001719
2028,0.000248
8145,0.183408
2315,0.001542
6578,0.000180
10073,0.947253
5619,0.979504
8261,0.000198
10845,0.947681
356,0.967901
7061,0.000317
9990,0.008093
12303,0.999884
6742,0.987541
7400,0.354329
9923,0.000242
9113,0.000009
2852,0.000089
3328,0.999908
11572,0.000088
10118,0.015088
1578,0.000614
11541,0.999617
4218,0.996803
3750,0.888578
2812,0.000441
1677,0.961989
983,0.991743
10896,0.996518
5675,0.689873
9226,0.001891
1012,0.560725
1630,0.999579
1090,0.001607
3484,0.204561
11290,0.991163
1417,0.001187
7898,0.841181
1595,0.000213
891,0.054594
1596,0.631329
7722,0.967837
7390,0.998767
5578,0.695330
11695,0.000104
9917,0.976488
12395,0.001109
485,0.969597
1957,0.000536
1770,0.000617
7942,0.000227
9073,0.999988
3718,0.947327
7907,0.997039
8348,0.000719
8798,0.000695
1022,0.000105
11794,0.007785
9906,0.000076
4958,0.000312
3556,0.000011
7036,0.999589
3841,0.003424
3780,0.999461
6818,0.937140
10616,0.999523
9973,0.915719
9068,0.013839
10012,0.000418
11597,0.003326
810,0.509801
4124,0.000321
375,0.980281
10865,0.000005
2545,0.000131
2337,0.001640
10462,0.911681
3554,0.945608
8891,0.762189
2449,0.012059
5441,0.994152
11210,0.729344
2489,0.995459
9921,0.999751
7150,0.002671
11864,0.001259
2703,0.001936
11576,0.999880
12162,0.000145
9297,0.999872
8518,0.877319
5563,0.009719
12357,0.967055
5150,0.997728
6640,0.998406
1414,0.780985
3451,0.001193
4566,0.999024
10878,0.000210
1834,0.000005
883,0.907443
11573,0.000111
1782,0.930174
6048,0.000397
10384,0.995343
3479,0.979611
5476,0.000109
275,0.000287
5782,0.999891
7982,0.997961
1029,0.001121
12491,0.086993
4306,0.000916
4111,0.000229
1625,0.998035
3964,0.000631
3363,0.987333
5236,0.999160
12005,0.981862
8711,0.000346
7952,0.030368
11310,0.999911
9559,0.924861
7781,0.009449
6899,0.998704
4171,0.999883
1737,0.998996
6871,0.080144
272,0.000314
4807,0.000285
842,0.999814
8472,0.004173
7573,0.000365
3931,0.100412
395,0.286645
5382,0.597563
497,0.002062
4575,0.999406
2164,0.000083
6234,0.002719
12036,0.000303
150,0.002034
1998,0.999850
978,0.032981
10926,0.955560
6634,0.000301
9025,0.020565
6587,0.000792
4189,0.000027
10994,0.997669
3979,0.999757
3400,0.999594
5995,0.995083
7458,0.532164
658,0.999781
8310,0.999973
3658,0.989886
710,0.990945
7327,0.995114
5323,0.004302
554,0.000835
7980,0.000019
1997,0.998052
4861,0.987325
3849,0.998540
3953,0.001065
2054,0.222119
5163,0.966056
2954,0.000162
12410,0.000237
3241,0.034466
1797,0.999822
1360,0.992133
260,0.000075
7518,0.997075
9528,0.000265
1870,0.010719
8951,0.000129
1823,0.003289
6733,0.218513
6890,0.000063
7975,0.989892
10476,0.999596
6441,0.000194
1874,0.998484
2572,0.000186
465,0.000038
12278,0.999800
3577,0.000056
5409,0.967862
861,0.997789
9379,0.000068
5444,0.844256
3999,0.992501
837,0.999424
926,0.000513
4412,0.000291
1143,0.045253
8959,0.753629
12216,0.000828
863,0.827199
1257,0.996558
120,0.000747
7054,0.999768
832,0.999600
3270,0.007432
5286,0.003378
9521,0.998911
7792,0.002608
2195,0.000384
10121,0.000308
4773,0.999987
2550,0.006566
10136,0.971957
